num,latitude,longitude,year,Name,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary
18,38.1040538077758,126.62941526909452,2015,PidgeotMega Pidgeot,Normal,Flying,579,83,80,80,135,80,121,1,False
66,37.328165940412546,128.12904395254893,2015,Machop,Fighting,,305,70,80,50,35,35,35,1,False
150,37.652951562197,126.32351311261966,2015,Mewtwo,Psychic,,680,106,110,90,154,90,130,1,True
150,37.652951562197,126.32351311261966,2015,MewtwoMega Mewtwo X,Psychic,Fighting,780,106,190,100,154,100,130,1,True
150,37.652951562197,126.32351311261966,2015,MewtwoMega Mewtwo Y,Psychic,,780,106,150,70,194,120,140,1,True
64,36.892717793710034,126.52660638523487,2015,Kadabra,Psychic,,400,40,35,30,120,70,105,1,False
63,37.67853491947247,126.50136250947051,2015,Abra,Psychic,,310,25,20,15,105,55,90,1,False
88,37.93004252519006,127.45755687394826,2015,Grimer,Poison,,325,80,80,50,40,50,25,1,False
117,37.335985918862995,127.64879752597193,2015,Seadra,Water,,440,55,65,95,95,45,85,1,False
37,37.77974370875939,127.09256968293774,2015,Vulpix,Fire,,299,38,41,40,50,65,65,1,False
102,37.69975410808615,126.96454429295474,2015,Exeggcute,Grass,Psychic,325,60,40,80,60,45,40,1,False
126,38.1891794843829,126.88731139235516,2015,Magmar,Fire,,495,65,95,57,100,85,93,1,False
27,37.51322620750023,126.74250279433738,2015,Sandshrew,Ground,,300,50,75,85,20,30,40,1,False
92,37.78004694681834,127.40748286996214,2015,Gastly,Ghost,Poison,310,30,35,30,100,35,80,1,False
112,38.141961939924016,126.27817237136853,2015,Rhydon,Ground,Rock,485,105,130,120,45,45,40,1,False
104,38.114789547572215,126.39649672228232,2015,Cubone,Ground,,320,50,50,95,40,50,35,1,False
119,37.56045683372864,126.78474721813753,2015,Seaking,Water,,450,80,92,65,65,80,68,1,False
123,37.68978761968493,126.9961887537243,2015,Scyther,Bug,Flying,500,70,110,80,55,80,105,1,False
5,37.55349956153309,127.30321116377081,2015,Charmeleon,Fire,,405,58,64,58,80,65,80,1,False
86,37.49356588326041,127.09446556627915,2015,Seel,Water,,325,65,45,55,45,70,45,1,False
135,37.62013819666135,125.90892082561008,2015,Jolteon,Electric,,525,65,65,60,110,95,130,1,False
99,36.742231487227635,126.58688001630217,2015,Kingler,Water,,475,55,130,115,50,50,75,1,False
117,37.09800038124706,127.16625905628752,2015,Seadra,Water,,440,55,65,95,95,45,85,1,False
136,37.5292328214036,127.02754552495945,2015,Flareon,Fire,,525,65,130,60,95,110,65,1,False
40,37.453984175671444,126.51872196560926,2015,Wigglytuff,Normal,Fairy,435,140,70,45,85,50,45,1,False
48,37.19013529518752,126.27612750951644,2015,Venonat,Bug,Poison,305,60,55,50,40,55,45,1,False
29,36.924638359762355,127.17633442643006,2015,Nidoran♀,Poison,,275,55,47,52,40,40,41,1,False
120,37.24150917686883,126.10323643724342,2015,Staryu,Water,,340,30,45,55,70,55,85,1,False
86,37.09634644053039,127.32887699723028,2015,Seel,Water,,325,65,45,55,45,70,45,1,False
3,38.14110288030066,127.48638638941664,2015,Venusaur,Grass,Poison,525,80,82,83,100,100,80,1,False
3,38.14110288030066,127.48638638941664,2015,VenusaurMega Venusaur,Grass,Poison,625,80,100,123,122,120,80,1,False
94,37.92428351123499,126.2369812268827,2016,Gengar,Ghost,Poison,500,60,65,60,130,75,110,1,False
94,37.92428351123499,126.2369812268827,2016,GengarMega Gengar,Ghost,Poison,600,60,65,80,170,95,130,1,False
61,37.58008453558197,126.5632923862441,2016,Poliwhirl,Water,,385,65,65,65,50,50,90,1,False
125,37.79840634597761,126.94268898656101,2016,Electabuzz,Electric,,490,65,83,57,95,85,105,1,False
148,37.85021913309892,126.33198200836166,2016,Dragonair,Dragon,,420,61,84,65,70,70,70,1,False
52,38.37480573479311,127.16207287654655,2016,Meowth,Normal,,290,40,45,35,40,40,90,1,False
49,37.857017271098975,126.96537806629556,2016,Venomoth,Bug,Poison,450,70,65,60,90,75,90,1,False
76,37.77792757477542,127.10079226808158,2016,Golem,Rock,Ground,495,80,120,130,55,65,45,1,False
81,38.25723278575582,126.49268849246891,2016,Magnemite,Electric,Steel,325,25,35,70,95,55,45,1,False
23,37.245232786059816,126.08361820486901,2016,Ekans,Poison,,288,35,60,44,40,54,55,1,False
118,36.963324995333885,127.64006424797672,2016,Goldeen,Water,,320,45,67,60,35,50,63,1,False
21,36.81725834922728,126.26505713669988,2016,Spearow,Normal,Flying,262,40,60,30,31,31,70,1,False
78,38.41585941157797,128.19040936582056,2016,Rapidash,Fire,,500,65,100,70,80,80,105,1,False
86,37.183303448923006,127.0334858285583,2016,Seel,Water,,325,65,45,55,45,70,45,1,False
135,38.13487117625498,127.35130604822072,2016,Jolteon,Electric,,525,65,65,60,110,95,130,1,False
122,38.453864118304416,127.1751669237982,2016,Mr. Mime,Psychic,Fairy,460,40,45,65,100,120,90,1,False
58,38.55174761507708,127.04127529588031,2016,Growlithe,Fire,,350,55,70,45,70,50,60,1,False
123,37.25862199329639,126.93996684432545,2016,Scyther,Bug,Flying,500,70,110,80,55,80,105,1,False
129,37.514250969214,127.35541583511375,2016,Magikarp,Water,,200,20,10,55,15,20,80,1,False
138,38.400741445360644,126.68575829525923,2016,Omanyte,Rock,Water,355,35,40,100,90,55,35,1,False
96,37.293750500991415,126.5186450078008,2016,Drowzee,Psychic,,328,60,48,45,43,90,42,1,False
93,38.07948069853216,127.54025541876703,2016,Haunter,Ghost,Poison,405,45,50,45,115,55,95,1,False
46,37.8833619819362,127.24491722022947,2016,Paras,Bug,Grass,285,35,70,55,45,55,25,1,False
146,37.5616363788934,127.60193585250144,2016,Moltres,Fire,Flying,580,90,100,90,125,85,90,1,True
111,37.785310043837946,126.45201029668311,2016,Rhyhorn,Ground,Rock,345,80,85,95,30,30,25,1,False
33,37.94655724671167,126.58454520086254,2016,Nidorino,Poison,,365,61,72,57,55,55,65,1,False
29,37.92850060897986,125.91291878466417,2016,Nidoran♀,Poison,,275,55,47,52,40,40,41,1,False
129,38.19984277489308,126.75531734566789,2016,Magikarp,Water,,200,20,10,55,15,20,80,1,False
70,37.7327564036968,127.16821253405077,2016,Weepinbell,Grass,Poison,390,65,90,50,85,45,55,1,False
28,38.08972989774114,127.26536973620208,2016,Sandslash,Ground,,450,75,100,110,45,55,65,1,False
84,37.11563791974786,126.77020025158495,2016,Doduo,Normal,Flying,310,35,85,45,35,35,75,1,False
67,38.0945529695384,127.5170993541204,2016,Machoke,Fighting,,405,80,100,70,50,60,45,1,False
144,36.945269703614585,126.85573074252382,2016,Articuno,Ice,Flying,580,90,85,100,95,125,85,1,True
142,37.96015113388414,127.74470218923845,2016,Aerodactyl,Rock,Flying,515,80,105,65,60,75,130,1,False
142,37.96015113388414,127.74470218923845,2016,AerodactylMega Aerodactyl,Rock,Flying,615,80,135,85,70,95,150,1,False
52,37.358784979874905,127.65326812690665,2016,Meowth,Normal,,290,40,45,35,40,40,90,1,False
96,36.976952206776325,127.37625621176286,2016,Drowzee,Psychic,,328,60,48,45,43,90,42,1,False
38,38.26957601804788,126.85323227883958,2016,Ninetales,Fire,,505,73,76,75,81,100,100,1,False
34,37.433431070846815,126.0088330100279,2016,Nidoking,Poison,Ground,505,81,102,77,85,75,85,1,False
58,37.956408849860665,127.61312855873399,2016,Growlithe,Fire,,350,55,70,45,70,50,60,1,False
42,37.79515358882063,126.46689674296063,2016,Golbat,Poison,Flying,455,75,80,70,65,75,90,1,False
43,37.39528588751427,126.72471959200423,2016,Oddish,Grass,Poison,320,45,50,55,75,65,30,1,False
88,36.718427400116205,127.02893504896822,2016,Grimer,Poison,,325,80,80,50,40,50,25,1,False
54,36.872675125043294,126.71197416707814,2016,Psyduck,Water,,320,50,52,48,65,50,55,1,False
79,37.588805696766826,126.56278851232732,2016,Slowpoke,Water,Psychic,315,90,65,65,40,40,15,1,False
84,37.49994684844965,126.9581250548273,2016,Doduo,Normal,Flying,310,35,85,45,35,35,75,1,False
109,37.945027200541986,126.70789159076121,2016,Koffing,Poison,,340,40,65,95,60,45,35,1,False
31,37.729435037465265,127.37092449885085,2016,Nidoqueen,Poison,Ground,505,90,92,87,75,85,76,1,False
7,37.21722867095937,126.9547231923187,2016,Squirtle,Water,,314,44,48,65,50,64,43,1,False
57,37.95293062707768,126.74110314229198,2016,Primeape,Fighting,,455,65,105,60,60,70,95,1,False
115,37.90626523210545,126.508338879701,2016,Kangaskhan,Normal,,490,105,95,80,40,80,90,1,False
115,37.90626523210545,126.508338879701,2016,KangaskhanMega Kangaskhan,Normal,,590,105,125,100,60,100,100,1,False
31,36.960520678506185,126.96764518461171,2016,Nidoqueen,Poison,Ground,505,90,92,87,75,85,76,1,False
21,38.09903683528244,126.83264425765637,2016,Spearow,Normal,Flying,262,40,60,30,31,31,70,1,False
72,37.28408100278734,126.44581648218148,2016,Tentacool,Water,Poison,335,40,40,35,50,100,70,1,False
42,37.61148770161493,127.45290111443155,2016,Golbat,Poison,Flying,455,75,80,70,65,75,90,1,False
150,37.65354625116083,127.31940028959288,2016,Mewtwo,Psychic,,680,106,110,90,154,90,130,1,True
150,37.65354625116083,127.31940028959288,2016,MewtwoMega Mewtwo X,Psychic,Fighting,780,106,190,100,154,100,130,1,True
150,37.65354625116083,127.31940028959288,2016,MewtwoMega Mewtwo Y,Psychic,,780,106,150,70,194,120,140,1,True
12,37.98592771089055,127.3122756668477,2016,Butterfree,Bug,Flying,395,60,45,50,90,80,70,1,False
119,37.673312597280486,127.90144429791303,2016,Seaking,Water,,450,80,92,65,65,80,68,1,False
34,37.81933213960384,127.75442774452783,2016,Nidoking,Poison,Ground,505,81,102,77,85,75,85,1,False
117,37.5737656727678,127.5899078582124,2016,Seadra,Water,,440,55,65,95,95,45,85,1,False
103,37.85069217889372,127.75827077520732,2016,Exeggutor,Grass,Psychic,520,95,95,85,125,65,55,1,False
46,37.363325029005296,127.02007828176808,2016,Paras,Bug,Grass,285,35,70,55,45,55,25,1,False
65,36.91976533108731,127.34248774431376,2016,Alakazam,Psychic,,500,55,50,45,135,95,120,1,False
65,36.91976533108731,127.34248774431376,2016,AlakazamMega Alakazam,Psychic,,590,55,50,65,175,95,150,1,False
134,38.27396718289153,127.34514051503983,2016,Vaporeon,Water,,525,130,65,60,110,95,65,1,False
80,38.468794232557094,125.64875313825263,2016,Slowbro,Water,Psychic,490,95,75,110,100,80,30,1,False
80,38.468794232557094,125.64875313825263,2016,SlowbroMega Slowbro,Water,Psychic,590,95,75,180,130,80,30,1,False
60,36.93792276754041,127.66692734561963,2016,Poliwag,Water,,300,40,50,40,40,40,90,1,False
124,37.1306109620903,127.4779680297118,2016,Jynx,Ice,Psychic,455,65,50,35,115,95,95,1,False
94,37.35256821181276,127.34713174051915,2016,Gengar,Ghost,Poison,500,60,65,60,130,75,110,1,False
94,37.35256821181276,127.34713174051915,2016,GengarMega Gengar,Ghost,Poison,600,60,65,80,170,95,130,1,False
64,37.32384128940752,127.1979907474765,2016,Kadabra,Psychic,,400,40,35,30,120,70,105,1,False
103,37.717545250820606,126.59616580705081,2016,Exeggutor,Grass,Psychic,520,95,95,85,125,65,55,1,False
110,37.46719226839717,127.17839591156806,2016,Weezing,Poison,,490,65,90,120,85,70,60,1,False
97,37.67353640742307,126.67787456148973,2016,Hypno,Psychic,,483,85,73,70,73,115,67,1,False
33,37.230028706246195,127.81050421487713,2016,Nidorino,Poison,,365,61,72,57,55,55,65,1,False
7,38.4288164159807,126.80942368539861,2016,Squirtle,Water,,314,44,48,65,50,64,43,1,False
105,38.06813229156182,127.04989074174955,2016,Marowak,Ground,,425,60,80,110,50,80,45,1,False
147,37.438974636864124,127.30348368175989,2016,Dratini,Dragon,,300,41,64,45,50,50,50,1,False
32,36.994120824480845,126.77745132203596,2016,Nidoran♂,Poison,,273,46,57,40,40,40,50,1,False
62,37.69872975465459,127.2982430917721,2016,Poliwrath,Water,Fighting,510,90,95,95,70,90,70,1,False
138,38.632493546718266,127.12609759807468,2016,Omanyte,Rock,Water,355,35,40,100,90,55,35,1,False
69,37.290537858290676,127.5908990187436,2016,Bellsprout,Grass,Poison,300,50,75,35,70,30,40,1,False
121,37.70521038583335,127.03476516332192,2016,Starmie,Water,Psychic,520,60,75,85,100,85,115,1,False
43,37.48678220316115,126.51361338808873,2016,Oddish,Grass,Poison,320,45,50,55,75,65,30,1,False
124,37.72207191214175,127.34682731704443,2016,Jynx,Ice,Psychic,455,65,50,35,115,95,95,1,False
55,37.02781128545489,127.21489287013505,2016,Golduck,Water,,500,80,82,78,95,80,85,1,False
13,37.551245574203136,126.80432556929478,2016,Weedle,Bug,Poison,195,40,35,30,20,20,50,1,False
32,37.022721830301705,126.02772278081646,2016,Nidoran♂,Poison,,273,46,57,40,40,40,50,1,False
96,36.92902164635737,126.77339785912196,2016,Drowzee,Psychic,,328,60,48,45,43,90,42,1,False
82,37.32712152451205,126.33162670691839,2016,Magneton,Electric,Steel,465,50,60,95,120,70,70,1,False
127,37.47844056027567,126.99708278682763,2016,Pinsir,Bug,,500,65,125,100,55,70,85,1,False
127,37.47844056027567,126.99708278682763,2016,PinsirMega Pinsir,Bug,Flying,600,65,155,120,65,90,105,1,False
3,37.562787868360644,126.75018426835598,2016,Venusaur,Grass,Poison,525,80,82,83,100,100,80,1,False
3,37.562787868360644,126.75018426835598,2016,VenusaurMega Venusaur,Grass,Poison,625,80,100,123,122,120,80,1,False
146,37.76156890539484,126.58602190599215,2016,Moltres,Fire,Flying,580,90,100,90,125,85,90,1,True
126,37.533543580559076,126.35743530231842,2016,Magmar,Fire,,495,65,95,57,100,85,93,1,False
65,37.650753515649185,125.8297388024437,2016,Alakazam,Psychic,,500,55,50,45,135,95,120,1,False
65,37.650753515649185,125.8297388024437,2016,AlakazamMega Alakazam,Psychic,,590,55,50,65,175,95,150,1,False
81,37.20811565145762,127.55189292628808,2016,Magnemite,Electric,Steel,325,25,35,70,95,55,45,1,False
43,38.07613068825381,126.58915133878453,2016,Oddish,Grass,Poison,320,45,50,55,75,65,30,1,False
110,36.9591154739158,127.37770560297544,2016,Weezing,Poison,,490,65,90,120,85,70,60,1,False
55,37.71470496435543,126.86513486006075,2016,Golduck,Water,,500,80,82,78,95,80,85,1,False
129,37.795895733168344,127.01209775818192,2016,Magikarp,Water,,200,20,10,55,15,20,80,1,False
131,37.84426264745764,126.44812995942786,2016,Lapras,Water,Ice,535,130,85,80,85,95,60,1,False
122,38.150056343770586,127.7065176704593,2016,Mr. Mime,Psychic,Fairy,460,40,45,65,100,120,90,1,False
26,37.434180660164664,127.38404123407982,2016,Raichu,Electric,,485,60,90,55,90,80,110,1,False
124,37.68809899884927,126.24869440978127,2016,Jynx,Ice,Psychic,455,65,50,35,115,95,95,1,False
77,37.98221628246968,125.95641496438097,2016,Ponyta,Fire,,410,50,85,55,65,65,90,1,False
123,37.6166232849336,126.9274647994257,2016,Scyther,Bug,Flying,500,70,110,80,55,80,105,1,False
129,37.485517536396216,127.6869959667043,2016,Magikarp,Water,,200,20,10,55,15,20,80,1,False
11,37.672763833119895,126.65420307109471,2016,Metapod,Bug,,205,50,20,55,25,25,30,1,False
13,37.35275453690822,127.57813128052469,2016,Weedle,Bug,Poison,195,40,35,30,20,20,50,1,False
89,37.025188713513764,127.79712806827536,2016,Muk,Poison,,500,105,105,75,65,100,50,1,False
103,37.341161657911584,126.91677726831033,2016,Exeggutor,Grass,Psychic,520,95,95,85,125,65,55,1,False
55,38.17220254583348,127.28472440693297,2016,Golduck,Water,,500,80,82,78,95,80,85,1,False
102,37.027813431230854,126.98980931221463,2016,Exeggcute,Grass,Psychic,325,60,40,80,60,45,40,1,False
53,37.50775593867321,126.46686612049015,2016,Persian,Normal,,440,65,70,60,65,65,115,1,False
10,37.70778431975601,127.15002495395416,2016,Caterpie,Bug,,195,45,30,35,20,20,45,1,False
98,37.428570983256186,126.9695151010096,2016,Krabby,Water,,325,30,105,90,25,25,50,1,False
101,37.77359587315164,127.41413192311319,2016,Electrode,Electric,,480,60,50,70,80,80,140,1,False
88,38.220946261680275,126.98408867221322,2016,Grimer,Poison,,325,80,80,50,40,50,25,1,False
145,37.55443709039894,127.21448950510035,2016,Zapdos,Electric,Flying,580,90,90,85,125,90,100,1,True
70,37.68265655184036,127.97383892287276,2016,Weepinbell,Grass,Poison,390,65,90,50,85,45,55,1,False
71,37.22137186319055,126.56044978615321,2016,Victreebel,Grass,Poison,490,80,105,65,100,70,70,1,False
123,37.83199308519785,126.94527430684185,2016,Scyther,Bug,Flying,500,70,110,80,55,80,105,1,False
129,38.03132253896037,126.71640340007292,2016,Magikarp,Water,,200,20,10,55,15,20,80,1,False
23,37.61989511943945,127.17179600080445,2016,Ekans,Poison,,288,35,60,44,40,54,55,1,False
127,37.019471162230815,127.48505349420927,2016,Pinsir,Bug,,500,65,125,100,55,70,85,1,False
127,37.019471162230815,127.48505349420927,2016,PinsirMega Pinsir,Bug,Flying,600,65,155,120,65,90,105,1,False
95,38.239053802597084,126.74560212143444,2016,Onix,Rock,Ground,385,35,45,160,30,45,70,1,False
135,37.278654179383906,126.37488919176482,2016,Jolteon,Electric,,525,65,65,60,110,95,130,1,False
100,37.64453371391266,127.71335343785627,2016,Voltorb,Electric,,330,40,30,50,55,55,100,1,False
120,37.6380030099998,127.58066325773292,2016,Staryu,Water,,340,30,45,55,70,55,85,1,False
54,37.426875512973936,127.47596991440314,2016,Psyduck,Water,,320,50,52,48,65,50,55,1,False
92,37.882093790648725,127.02256283948161,2016,Gastly,Ghost,Poison,310,30,35,30,100,35,80,1,False
59,38.12196961010855,126.7889144177118,2016,Arcanine,Fire,,555,90,110,80,100,80,95,1,False
131,37.95199788846216,125.95075527713027,2016,Lapras,Water,Ice,535,130,85,80,85,95,60,1,False
21,37.50735291480101,126.79712314583966,2016,Spearow,Normal,Flying,262,40,60,30,31,31,70,1,False
87,36.98783623827324,126.69939849388457,2016,Dewgong,Water,Ice,475,90,70,80,70,95,70,1,False
39,37.4631585050587,125.91509997430548,2016,Jigglypuff,Normal,Fairy,270,115,45,20,45,25,20,1,False
90,38.3250419631245,126.82498586637941,2016,Shellder,Water,,305,30,65,100,45,25,40,1,False
61,37.1496430976057,127.66429261400884,2016,Poliwhirl,Water,,385,65,65,65,50,50,90,1,False
115,37.60988128102492,126.41040904532551,2016,Kangaskhan,Normal,,490,105,95,80,40,80,90,1,False
115,37.60988128102492,126.41040904532551,2016,KangaskhanMega Kangaskhan,Normal,,590,105,125,100,60,100,100,1,False
55,37.74123647164168,126.39637167117137,2016,Golduck,Water,,500,80,82,78,95,80,85,1,False
90,37.7194125231793,127.81555451492149,2016,Shellder,Water,,305,30,65,100,45,25,40,1,False
130,37.584739070138426,127.55124696560544,2016,Gyarados,Water,Flying,540,95,125,79,60,100,81,1,False
130,37.584739070138426,127.55124696560544,2016,GyaradosMega Gyarados,Water,Dark,640,95,155,109,70,130,81,1,False
134,38.056220533365874,126.07737104488508,2016,Vaporeon,Water,,525,130,65,60,110,95,65,1,False
149,37.47631386123547,127.32572819557981,2016,Dragonite,Dragon,Flying,600,91,134,95,100,100,80,1,False
55,38.12302424788884,127.3724352351648,2016,Golduck,Water,,500,80,82,78,95,80,85,1,False
137,37.496428154511605,126.82907798492755,2016,Porygon,Normal,,395,65,60,70,85,75,40,1,False
41,36.124473739935034,126.15973388983872,2016,Zubat,Poison,Flying,245,40,45,35,30,40,55,1,False
56,38.13631034278038,126.24032234276532,2016,Mankey,Fighting,,305,40,80,35,35,45,70,1,False
145,37.31162002993683,126.90274248744628,2016,Zapdos,Electric,Flying,580,90,90,85,125,90,100,1,True
117,37.65366483628702,127.12780304722011,2016,Seadra,Water,,440,55,65,95,95,45,85,1,False
100,37.41779886236419,126.8637208609173,2016,Voltorb,Electric,,330,40,30,50,55,55,100,1,False
31,38.23039027762468,126.85386137115665,2016,Nidoqueen,Poison,Ground,505,90,92,87,75,85,76,1,False
128,36.68273790822503,126.27389668344065,2016,Tauros,Normal,,490,75,100,95,40,70,110,1,False
17,37.84506194023309,125.90704514211265,2016,Pidgeotto,Normal,Flying,349,63,60,55,50,50,71,1,False
132,38.4873286562863,127.7885752228004,2016,Ditto,Normal,,288,48,48,48,48,48,48,1,False
